삭제(O 표시),업종,상호,리조트,지역,주소,전화,겸업,영업시간,홈페이지,인스타,등록ID
,렌탈샵,로키스키,지산리조트,경기,경기도 이천시 마장면 지산로 26 로키스키,031-631-9410,,매일 00:00~24:00 (브레이크 05:00~08:00),https://rocky-ski.imweb.me,roky_ski,b4a8a911-7ec5-410a-9ea1-b6edf9b8e98a
,렌탈샵,모닝스키,지산리조트,경기,경기 이천시 마장면 지산로 257-7,031-631-3293,,,http://www.morning-ski.co.kr,,6768e432-df86-439e-8b92-15a4cb15aa00
,렌탈샵,몬스터,지산리조트,경기,경기도 이천시 마장면 지산로 101 몬스터,,,매일 00:00~24:00,https://smartstore.naver.com/monsterskibord/products/7789574529,,e1e299c5-217a-440c-81f1-c5c252b5255a
,렌탈샵,몬스터,지산리조트,경기,경기도 용인시 처인구 양지읍 남평로 32 보현판넬,031-321-3110,,,,,47670978-1d48-4199-b385-18ee9d6df24c
,렌탈샵,보드박스,지산리조트,경기,경기도 이천시 마장면 지산로 236 보드박스,0507-1373-7553,,매일 00:00~24:00,http://www.boardbox.co.kr,jisanboardbox,3c8440af-b0a3-4993-b806-c2a02f61901f
,렌탈샵,보드존,지산리조트,경기,경기 이천시 마장면 해월로 26-7,031-633-6375,,매일 06:00~24:00,,,0cc2853b-5d45-416b-80c7-f294fd342aad
,렌탈샵,보스,지산리조트,경기,경기도 이천시 마장면 지산로 234 보스렌탈샵,0507-1470-5531,,매일 00:00~24:00,https://bossrental.shop,jisan___boss,aff75431-d12b-48b1-93ed-d39927784c4f
,렌탈샵,붕어빵,지산리조트,경기,경기도 이천시 마장면 지산로 200 지산리조트 붕어빵 렌탈샵,,,매일 08:00~03:00; 지산리조트 스키장 운영시간에 맞추어 렌탈샵을 운영합니다,https://smartstore.naver.com/jisanboong,,0782bd87-ae6c-4a59-bb1b-dc44cdbd9439
,렌탈샵,브라더스,지산리조트,경기,경기도 이천시 마장면 지산로 226,0507-1322-3982,,매일 00:00~24:00; 동계시즌 항시 운영,http://www.brothers-jisan.com,brothers_jisan,c5d28e58-2e8e-45eb-8fa2-2afc2d810da4
,렌탈샵,뽀드득,지산리조트,경기,경기도 이천시 마장면 지산로 150 지산리조트 뽀드득 렌탈샵,031-637-1141,판매 정비,매일 00:00~24:00,https://www.bbododok.com,bbododok_ski,0fd353ce-5452-4d19-9406-c29a1915d8d9
,렌탈샵,산타마을,지산리조트,경기,경기도 이천시 마장면 해월로 5,0507-1367-2168,,매일 00:00~24:00,http://산타마을.com,jisan_santa_town,afad68be-a059-4c6a-882a-fa475e7ede7f
,렌탈샵,선영상사,지산리조트,경기,경기도 이천시 마장면 마도로 57,0507-1318-9530,판매,"토 10:00~19:00, 일 10:00~19:00, 월 14:00~19:00, 화 14:00~19:00, ",https://smartstore.naver.com/sy0420,,08f56113-3a18-452c-97c5-7c6828ad099f
,렌탈샵,세븐스키,지산리조트,경기,경기도 이천시 마장면 지산로 154 지산리조트 세븐스키 렌탈샵,031-637-7787,,매일 00:00~24:00,https://7ski.kr,,eefec792-da24-499f-8ed1-950c925721ab
,렌탈샵,스노우랜드,지산리조트,경기,경기도 이천시 마장면 지산로 148 스노우랜드,0507-1333-2207,,매일 08:00~05:00; 시즌영업 12월~3월 /비시즌 휴업/3월중순~11월말,https://snowland.co.kr,,d4e189f6-75c3-4f8e-b1f0-d7547098f26b
,렌탈샵,스카이스키샵,지산리조트,경기,경기도 용인시 처인구 양지읍 남평로 144,,판매,,,,566bdc2e-0c4a-4a79-a17d-582770d6a1a1
,렌탈샵,스키뱅크,지산리조트,경기,경기도 이천시 마장면 지산로 254 지산렌탈샵스키뱅크,0507-1447-0457,정비,매일 08:00~02:00; 지산리조트 운영 시간에 맞춰 탄력 운영합니다.,http://스키뱅크.com,,ec104327-8647-4f7b-b58d-3d604f6db732
,렌탈샵,스키천국,지산리조트,경기,경기도 이천시 마장면 지산로 182,031-638-1922,,매일 08:00~03:00,http://www.skiheaven.co.kr,kim.m.hee,a11c2447-651f-4824-b9d0-09949343b30e
,렌탈샵,스키프라자,지산리조트,경기,경기도 이천시 마장면 해월로 20 스키프라자,0507-1364-7610,,매일 08:00~24:00; 3/2일까지 휴무일 없음,https://skiplaza114.com,,63e11036-0c20-4cd3-a1ee-313bff0ae1ce
,렌탈샵,시즌렌탈샵,지산리조트,경기,경기도 이천시 마장면 지산로 222 101호 시즌렌탈샵,,,"토 08:00~04:00, 일 08:00~04:00, 월 08:00~02:00, 화 08:00~02:00, ",https://smartstore.naver.com/forest-skicenter,,01138b4b-0190-4fe8-907e-e1ee232af669
,렌탈샵,아리랑스키렌탈샵,지산리조트,경기,경기도 이천시 마장면 지산로 54 아리랑스키렌탈샵,031-638-1243,,매일 00:00~24:00,https://smartstore.naver.com,,8101a28f-28d3-4606-ab7d-cb799463440b
,렌탈샵,양지동강레포츠,지산리조트,경기,경기 용인시 처인구 양지읍 남평로 161,031-338-8989,,,,,1c2f03e4-8e33-4b48-970d-73300b964807
,렌탈샵,양지화이트,지산리조트,경기,경기 용인시 처인구 양지읍 죽양대로 2299 신토불이,031-338-7222,,,,,495b76e6-1315-45ad-9688-fcb5fa975972
,렌탈샵,에스엔비렌탈샵,지산리조트,경기,경기도 이천시 마장면 해월로 24 에스엔비,0507-1302-1139,,매일 08:30~02:30; 겨울시즌 연중무휴 정상영업합니다.,http://www.snbski.co.kr,,c1ae2995-21db-4226-a51d-47ef6dc979ef
,렌탈샵,와이지레포츠,지산리조트,경기,경기도 이천시 마장면 지산로 210 yg레포츠,0507-1472-4330,판매,매일 00:00~24:00; 설연휴 지산리조트 운영시간과 동일하게 운영합니다.,https://ygleports.co.kr,1128yg,2d8ea1cd-e974-4f0c-9d71-7dea43bf5dd5
,렌탈샵,인스키그램,지산리조트,경기,경기도 이천시 마장면 지산로 142 인스키그램,0507-1392-1065,,토 08:10~04:30 (브레이크 17:00~18:30); 일 08:10~02:30 (브레이크 17:00~,https://www.inskigram.com,inski_gram,d5e7b275-4eea-4a1f-a09b-4997bc2a3a5c
,렌탈샵,저무노스키,지산리조트,경기,경기 이천시 마장면 해월로 2-7,,,,,,7c0ab4c4-0560-47b0-9a26-d9323c79931f
,렌탈샵,준스키 지산점,지산리조트,경기,경기도 이천시 마장면 지산로 206 지산준스키,0507-1442-7832,,매일 00:00~24:00,,,b782585a-cfb2-413e-9bd6-e97a6c571d7d
,렌탈샵,지산리조트 렌탈하우스,지산리조트,경기,경기도 이천시 마장면 지산로 267 지산리조트 렌탈하우스,,,매일 08:30~04:30; 지산스키장 영업일정에 맞춰 운영 (홈페이지 참고),https://jisanrental.com,jisanrentals,6d4942be-e7e4-4bc0-8fe5-2232e4cc51e3
,렌탈샵,지산탑레포츠,지산리조트,경기,경기도 이천시 마장면 지산로 134 지산탑레포츠,,,매일 00:00~24:00,http://www.topski.kr,,8ff7c409-7fb2-47ab-be03-9e5a2219c364
,렌탈샵,첼린져스키,지산리조트,경기,경기 용인시 처인구 양지읍 남평로 98,031-338-0668,,,http://www.yjchallenge.kr,,bf981b10-799f-4671-aaf6-31925b044c1d
,렌탈샵,케이디스키아카데미,지산리조트,경기,경기도 이천시 마장면 해월로 16 케이디스키아카데미,0507-1349-0072,,,http://gskirent.com,,7b15f189-610b-4237-931c-6a2ea4dfb041
,렌탈샵,케이팝,지산리조트,경기,경기도 이천시 마장면 지산로 220 지산리조트 케이팝 렌탈샵,0507-1419-4985,,매일 00:00~24:00; 시즌내 24시간 오픈됩니다.,https://jangseonggu.imweb.me,k_pop_ski_dnd,b07d2769-bc3e-40d2-bc7a-3c82af591de6
,렌탈샵,테라스스키,지산리조트,경기,경기도 이천시 마장면 지산로 242 테라스스키,031-638-0322,,매일 00:00~24:00; 지산리조트 OPEN,http://www.terraceski.com,ski_terrace,da3b9b34-5ef2-45a2-bf37-12b24c59c2f4
,렌탈샵,하나바,지산리조트,경기,"경기도 이천시 마장면 지산로 178 1층, 2층",0507-1322-2889,,매일 00:00~24:00,https://www.hanaba.com,,07503f1e-9287-44ec-be02-3531e1fd6fd1
,렌탈샵,훅컴퍼니,지산리조트,경기,경기도 이천시 마장면 지산로 230 1층 상가,0507-1410-9773,정비,매일 00:00~24:00 (브레이크 17:30~18:30); 동계시즌 항시 운영,https://smartstore.naver.com/hookcompany25,,24dd257d-c8b5-49d1-be58-fef268c09229
,렌탈샵,가자레저,하이원,강원,강원특별자치도 정선군 사북읍 지장천로 583 1층 109호,,판매,매일 08:00~23:00,,,f0e53bb6-5de5-49a7-ba09-7dd8b7f3136a
,렌탈샵,겨울세상,하이원,강원,강원특별자치도 정선군 고한읍 고한로 81,033-591-7794,,매일 08:00~22:30,http://겨울세상.com,,d8c8c400-8c3b-4c99-b431-24e2dcbe3392
,렌탈샵,눈의나라,하이원,강원,강원특별자치도 정선군 사북읍 하이원길 36 눈의나라,0507-1380-7100,판매,매일 08:30~22:30,http://www.noonnara.com,high1_noonnara,3ff7f157-47db-4d3d-b355-1de421b1836e
,렌탈샵,동강탐험대,하이원,강원,강원특별자치도 정선군 고한읍 강원남로 6071,033-592-7200,,,,,d8a5bd29-7e22-49f0-8ad1-172858859286
,렌탈샵,드림하이원스키샵,하이원,강원,강원특별자치도 정선군 고한읍 물한리길 52 1층 드림하이원스키샵,0507-1409-3043,판매,,,,920e0d1e-4f40-4ab5-b3ee-30779854d00b
,렌탈샵,랜드스키,하이원,강원,강원 정선군 고한읍 고한7길 3-1,033-591-9911,,,,,3c5a3ea8-a674-4776-a7ea-2f6509244d1d
,렌탈샵,마운틴스키샵,하이원,강원,강원특별자치도 정선군 고한읍 고한로 107,0507-1367-3418,판매,,,high1.themountain,eaf78609-0fe5-4e07-90a4-11a11fe65b97
,렌탈샵,마이스키,하이원,강원,강원특별자치도 정선군 고한읍 고한로 36-2 1층 마이스키 (하이마이스키),0507-1387-0179,판매,매일 06:00~23:00,https://high1myski.com,phc7649,62f104fd-2720-4650-8061-ebfd3a4d65fe
,렌탈샵,막가는스키,하이원,강원,강원특별자치도 정선군 남면 강원남로 5266 막가는스키,,판매,매일 07:00~24:00,http://www.goski.co.kr,,8fc0a695-9af9-4c2a-b3a4-556ce14f4e76
,렌탈샵,멀티스키샵,하이원,강원,강원특별자치도 정선군 사북읍 지장천로 579 113호 114호,0507-1443-8309,판매,매일 08:00~23:00,,,a765d8c7-9348-4d45-98ae-a60f3a545430
,렌탈샵,베스트스키샵,하이원,강원,강원특별자치도 정선군 고한읍 고한로 20 하이원베스트스키샵,0507-1353-8874,판매,매일 08:00~23:00,http://www.high1best.com,high1bestski,dcde66e9-b9b5-4fb6-810c-c0fcbad0ac95
,렌탈샵,블루아이스키,하이원,강원,강원특별자치도 정선군 고한읍 고한로 228,033-591-5024,,매일 08:00~22:30,https://smartstore.naver.com/bluei-ski,,a50fb051-88e1-444d-970d-9083917447da
,렌탈샵,살로몬스키,하이원,강원,강원특별자치도 정선군 고한읍 고한로 32-1 살로몬스키,,판매,매일 08:00~23:00,http://하이원살로몬.com,,288dda6d-bded-4fa9-ada8-59ee707e160b
,렌탈샵,설래임스키샵,하이원,강원,강원특별자치도 정선군 고한읍 고한로 47 경빌딩 1층 설래임스키샵,0507-1378-4609,판매 정비,매일 07:00~24:00,http://설래임.kr,,0a3dbb6f-dade-403d-ba28-3ed25bce631b
,렌탈샵,성호스키샵,하이원,강원,강원특별자치도 정선군 고한읍 고한로 51-12,033-592-1488,판매,매일 00:00~24:00,,,35a179bd-33ff-4ca3-9709-5516f5e2d3a4
,렌탈샵,세븐스키,하이원,강원,강원특별자치도 정선군 고한읍 고한로 8 세븐스키,0507-1321-6781,정비,매일 08:00~23:00,http://www.7ski.co.kr,,36d7efde-0d2a-4c52-865e-6d280de85afb
,렌탈샵,스노우블루,하이원,강원,강원특별자치도 정선군 고한읍 고한로 22 스노우블루,0507-1463-8857,판매,매일 08:00~22:00,https://smartstore.naver.com/snowblue1,snowblue11,81d00aa9-f278-46f3-ac9c-34a02a7324a3
,렌탈샵,스노우샵,하이원,강원,강원특별자치도 정선군 고한읍 하이원길 265-1 밸리스키하우스 1층,,판매,매일 09:00~22:00,,,9ffa5356-c4b3-4c32-9382-0533f88b9bdc
,렌탈샵,스노우캠프,하이원,강원,강원 정선군 사북읍 동탄길 21-17,033-592-3433,,,,,c2f0490c-e7d3-4de8-af89-4fbbf114e53d
,렌탈샵,스노우킹,하이원,강원,강원특별자치도 정선군 고한읍 고한9길 24-1,033-591-1488,,매일 00:00~24:00,http://www.snowking.co.kr,,217f6500-cfe7-4d11-abe1-6926a11160d6
,렌탈샵,스노우피아,하이원,강원,강원 정선군 고한읍 고한1길 10-8,033-591-5990,,,,,0cd50b11-55ea-4965-9c16-160af8ca70d2
,렌탈샵,스키어드벤쳐,하이원,강원,강원 정선군 고한읍 고한로 32,033-592-5959,,,,,ea1c950b-5d67-4046-b7b4-0d331dd477eb
,렌탈샵,스타스키샵,하이원,강원,강원특별자치도 정선군 고한읍 물한리길 8 하이원메이힐스리조트 1층 스키샵,033-591-8844,판매,매일 08:00~23:00,http://스타스키샵.com,,cc1c965d-ba17-4aef-a9e0-eb6ba92575ba
,렌탈샵,쎄레노스키샵,하이원,강원,강원특별자치도 정선군 고한읍 고한로 39,0507-1398-1369,판매,매일 08:00~23:00,http://www.serenoskishop.com,serenoskishop,6e9066db-e41e-4973-afd1-a16debcbf678
,렌탈샵,우리하이원스키샵,하이원,강원,강원특별자치도 정선군 고한읍 물한리길 16-5,033-591-5330,판매,매일 08:00~24:00,https://www.woorihigh1.kr,woori_high1_ski,4d947ccb-5e42-414a-ba72-d81588f6645d
,렌탈샵,월남스키,하이원,강원,강원특별자치도 정선군 고한읍 고한로 40 하이원 스키샵 월남스키 렌탈샵,0507-1396-4567,판매,매일 07:00~23:00,http://www.wnski.com,wnski_in_high1,4f3f6450-9fbf-48f7-bdc9-ece67331466e
,렌탈샵,월드스키,하이원,강원,강원특별자치도 정선군 고한읍 고한로 17,0507-1383-2014,,매일 08:00~23:00,http://high1worldski.co.kr,high1worldski.co.kr,baf0d3f1-baf3-45b1-8d9d-b50aa8e168bd
,렌탈샵,지붕뚫고 하이원,하이원,강원,강원 정선군 남면 지장천로 64-1,033-591-3313,,,,,beb11dae-0e84-4cfa-ae65-08c29cba1d4e
,렌탈샵,클럽H1,하이원,강원,강원특별자치도 정선군 고한읍 고한로 51 3호,0507-1495-6626,,매일 07:00~22:00,https://clubh1.com,club.h1_,95b5bb5a-767d-4699-b2a3-99d058939d79
,렌탈샵,탑스키,하이원,강원,강원특별자치도 정선군 고한읍 고한로 19 탑스키,0507-1332-8868,판매,매일 07:00~23:00; 휴무 없이 정상운영합니다. 언제든지 편하게 문의주세요!,https://smartstore.naver.com/topski1,high1topski,4ebaa6f2-df8b-4a53-af4a-43862fee8154
,렌탈샵,핑크스키,하이원,강원,강원특별자치도 정선군 고한읍 고한로 12 1층,,,매일 08:00~22:00,http://pinkski.co.kr,,f73ff431-ae66-4f55-bbb8-90209fc0577f
,렌탈샵,하이앤하이,하이원,강원,강원특별자치도 정선군 고한읍 고한로 35,0507-1490-7477,,매일 06:30~01:00,https://www.highnhigh.com,,d094f3bf-6613-4a42-8d9c-ad9ccb583e69
,렌탈샵,하이원스키샵 1호점,하이원,강원,강원특별자치도 정선군 고한읍 고한로 28-5,033-592-3334,판매,매일 08:00~23:00; 시즌 중 연중무휴입니다.,http://hi-one.kr,hi_one_ski,88bd51c0-ac47-4c66-8cdb-ddb4dd0bca32
,렌탈샵,하이원탑,하이원,강원,강원 정선군 사북읍 사북2길 18,033-592-0405,,매일 00:00~24:00,,,380953cc-11e4-4cf2-a112-94b5a02b4e5e
,렌탈샵,화이트뱅크,하이원,강원,강원특별자치도 정선군 고한읍 고한로 36 화이트뱅크,0507-1421-1590,,매일 00:00~24:00,https://smartstore.naver.com/snowbank_high1,whitebank_high1,7ffa4327-aba0-4564-b56c-00348091bba1
,렌탈샵,USNSSPORTS,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 141 102호,0507-1405-0604,,매일 00:00~24:00; 연중무휴,https://smartstore.naver.com/usnssports,usns_sports,1a3ed34b-de9e-4dd9-b4d2-e1b387439eb5
,렌탈샵,W스키,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 321 1층 W스키,0507-1432-8151,,매일 00:00~24:00,https://smartstore.naver.com/tropicalstore,wski_phoenix.park.branch,1638e225-31f5-49ef-b7a4-cbde6847f230
,렌탈샵,겨울의전설,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 419 겨울의 전설,0507-1345-0920,정비,매일 00:00~24:00,https://smartstore.naver.com/legendofwinter/products/12822866261,,e29ccafb-bc11-4c52-bf50-6a0f9c97178a
,렌탈샵,곰레포츠,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 228-33 한화리조트 1층 곰레포츠,0507-1397-9744,,매일 08:30~23:00,http://www.gomleportssnow.com,,f19254d8-5c6d-4d2e-951b-9d2e72dc02a2
,렌탈샵,꾹이네,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 279 1층 101호 휘닉스파크 렌탈샵,0507-1348-5820,,매일 00:00~24:00; 연중무휴,https://smartstore.naver.com/skilesson,phoenix_skischool,9d9545d3-d185-4760-b7a7-21593370cf78
,렌탈샵,네오스포츠,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 366,033-334-6338,,매일 00:00~24:00,,,0c74e3aa-7d9d-4499-ae7e-648527f9cbe5
,렌탈샵,동감,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 92,033-332-7792,,,,,4b1026ae-61ec-478e-baa6-f3f320611146
,렌탈샵,리멤버,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 131 휘닉스파크렌탈샵리멤버,0507-1306-3466,,매일 08:00~22:00,https://smartstore.naver.com/boardingkr,boardingkr,2dde2c68-0861-44f8-aeb1-1eb6db351ddb
,렌탈샵,백야,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 523 백야,0507-1408-4407,,매일 00:00~24:00; 비시즌 휴무 / 스키장 운영시즌만 영업,https://smartstore.naver.com/theparantour,100yajigi,ccf22884-3932-4952-b52c-c664fd64fd74
,렌탈샵,보드트레이더,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 439,,,매일 00:00~24:00,http://boardtrader.co.kr,,7c025d30-dccf-4d93-a13b-984d8317f3a5
,렌탈샵,스노랜드,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 155 101호,0507-1364-5334,판매,매일 00:00~24:00; 스키장 영업일에 맞춰 운영합니다,,phoenix_snowland,9573a305-93c5-462a-817c-6a8a5757a0c1
,렌탈샵,스노우랩,휘닉스평창,강원,"강원특별자치도 평창군 봉평면 태기로 283-2 103, 104, 105호",0507-1381-6682,정비,매일 08:00~23:00,https://smartstore.naver.com/millim_in/products/12706314668,,42053ee3-5573-42d6-9ec4-bfe8171bc0b1
,렌탈샵,스노우밸리,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 106 휘닉스파크 스노우밸리,0507-1494-3055,,매일 00:00~24:00,https://smartstore.naver.com/snowv,snowvalley_phoenix,df8c81f6-904d-4e3e-b76c-b7516c4acb03
,렌탈샵,스노우프라자,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 324,0507-1338-4566,,"토 08:00~23:00, 일 08:00~23:00, 월 08:00~22:00, 화 08:00~22:00, ",https://smartstore.naver.com/snowplaza/products/4758297292?site_preference=device,_snowplaza_,765dd870-a2b6-433e-b577-b8d98f0e7e3a
,렌탈샵,싼타클로스 스키학교,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 431,0507-1340-9530,,매일 08:00~20:00,,,63c2f52c-e68f-495e-bae5-10b2afa0e57b
,렌탈샵,아이스키샵,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 459,,판매,,,,edde99d1-ff16-4137-b9e1-cc8c04505dc0
,렌탈샵,에이스,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 349 샵에이스,0507-1361-4907,,매일 00:00~24:00,http://휘닉스파크렌탈샵.com,,9d0457b8-c1fc-4920-a009-1723ab118a53
,렌탈샵,엑스레포츠,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 517 엑스레포츠,033-333-7227,,매일 00:00~24:00,http://www.xleports.com,,b5f9fccc-bb07-4c7a-ad9c-4f10c814f445
,렌탈샵,예스스키,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 316 313,033-332-5227,,,,,1b194f13-7b4a-4438-b392-217cf500c45f
,렌탈샵,제트스키,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 151 조강해피밸리 1층,0507-1442-3368,,매일 00:00~24:00,http://www.phoenixalpine.com,zski_pyeongchang,eada0e86-a0c6-4536-a777-0976a0251677
,렌탈샵,조이몬스터,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 441 조이몬스터 1층,,,매일 00:00~24:00,https://smartstore.naver.com/rentaljoymonster/products/7757076781,no.1_skischool,486734f9-2bb2-4b19-8ce7-fa386652462d
,렌탈샵,코리아레저스쿨,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 519,033-333-1033,,매일 00:00~24:00,,,d9ed41c8-97d5-4f58-8401-be2ea04f84b6
,렌탈샵,탑스키,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 561,,정비,매일 00:00~24:00,,,9177c63b-6554-42e1-a4de-f371a8d04da6
,렌탈샵,토레스,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 353 렌탈샵,0507-1436-1596,판매,매일 00:00~24:00,https://smartstore.naver.com/toles_rental,,f8f86eb1-e2ff-4a9a-abf8-fc7ead04cfa3
,렌탈샵,평창해피스키스쿨,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 137 평창해피스키스쿨107호,0507-1322-8534,판매,매일 00:00~24:00,http://www.happyski.co.kr,,5017d78e-3bb4-41c7-97ef-eaa3531727f8
,렌탈샵,폭설 휘닉스파크점,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 360,033-332-5631,,매일 00:00~24:00,,,07781157-dff4-4773-8614-bd162d0b0927
,렌탈샵,해피플러스,휘닉스평창,강원,강원특별자치도 평창군 봉평면 태기로 344 해피플러스,0507-1420-8867,판매,매일 00:00~24:00,https://smartstore.naver.com/happyplusski,hap_pyplus,cd61f94f-b63d-4b7f-bbe8-0d6cc1a095fb
